name,x,y,z,time,workshop
Group 1,35.43,13.14,-1.18,2025-08-01 13:10:00.00699,Workshop2
Group 1,35.41,12.98,-1.99,2025-08-01 13:10:01.006121,Workshop2
Group 1,35.28,12.84,-2.48,2025-08-01 13:10:02.012969,Workshop2
Group 1,35.71,12.89,-3.05,2025-08-01 13:10:03.006059,Workshop2
Group 1,35.98,12.99,-1.11,2025-08-01 13:10:18.011657,Workshop2
Group 1,35.62,15.19,0.94,2025-08-01 13:10:21.006476,Workshop2
Group 1,35.68,15.53,-1.0,2025-08-01 13:10:22.006718,Workshop2
Group 1,35.66,15.24,-2.04,2025-08-01 13:10:23.006745,Workshop2
Group 1,35.41,15.78,-3.24,2025-08-01 13:10:24.006002,Workshop2
Group 1,35.47,16.29,-4.18,2025-08-01 13:10:25.006484,Workshop2
Group 1,35.35,15.52,-4.19,2025-08-01 13:10:26.007092,Workshop2
Group 1,35.43,15.46,-4.59,2025-08-01 13:10:27.005571,Workshop2
Group 1,35.32,15.24,-4.83,2025-08-01 13:10:28.006586,Workshop2
Group 1,35.42,15.85,-5.34,2025-08-01 13:10:29.006781,Workshop2
Group 1,35.48,16.37,-5.73,2025-08-01 13:10:30.0057,Workshop2
Group 1,35.49,17.63,-2.73,2025-08-01 13:10:32.006118,Workshop2
Group 1,35.4,17.26,-0.58,2025-08-01 13:10:34.006471,Workshop2
Group 1,35.34,16.37,-1.34,2025-08-01 13:10:35.006384,Workshop2
Group 1,35.39,15.78,-1.97,2025-08-01 13:10:36.005854,Workshop2
Group 1,35.16,15.18,-2.35,2025-08-01 13:10:37.006086,Workshop2
Group 1,35.27,14.92,-2.77,2025-08-01 13:10:38.005986,Workshop2
Group 1,35.12,14.57,-2.99,2025-08-01 13:10:39.005395,Workshop2
Group 1,35.2,14.38,-3.34,2025-08-01 13:10:40.006373,Workshop2
Group 1,35.13,14.2,-3.46,2025-08-01 13:10:41.00557,Workshop2
Group 1,35.21,14.12,-3.62,2025-08-01 13:10:42.006291,Workshop2
Group 1,35.23,14.06,-3.68,2025-08-01 13:10:43.005929,Workshop2
Group 1,35.24,13.97,-3.8,2025-08-01 13:10:44.006108,Workshop2
Group 1,35.25,13.86,-3.87,2025-08-01 13:10:45.005988,Workshop2
Group 1,35.23,13.83,-3.99,2025-08-01 13:10:46.00551,Workshop2
Group 1,35.16,13.74,-3.98,2025-08-01 13:10:47.006287,Workshop2
Group 1,35.17,13.74,-4.1,2025-08-01 13:10:48.006473,Workshop2
Group 1,35.22,14.36,-1.41,2025-08-01 13:10:51.007026,Workshop2
Group 1,35.33,15.26,-2.84,2025-08-01 13:10:52.005512,Workshop2
Group 1,35.44,15.01,-3.49,2025-08-01 13:10:53.00641,Workshop2
Group 1,35.58,15.46,-4.32,2025-08-01 13:10:54.012982,Workshop2
Group 1,35.33,15.33,-4.8,2025-08-01 13:10:55.00646,Workshop2
Group 1,35.28,15.14,-5.24,2025-08-01 13:10:56.005531,Workshop2
Group 1,35.32,16.16,-5.8,2025-08-01 13:10:57.005484,Workshop2
Group 1,35.28,15.34,-5.67,2025-08-01 13:10:58.006958,Workshop2
Group 1,35.39,14.96,-5.57,2025-08-01 13:10:59.008132,Workshop2
Group 1,35.68,14.44,-5.14,2025-08-01 13:11:00.005834,Workshop2
Group 1,35.75,14.09,-4.95,2025-08-01 13:11:01.006006,Workshop2
Group 1,35.88,13.93,-5.06,2025-08-01 13:11:02.005631,Workshop2
Group 1,35.9,14.33,-5.6,2025-08-01 13:11:03.00594,Workshop2
Group 1,35.94,14.06,-5.38,2025-08-01 13:11:04.006764,Workshop2
Group 1,35.81,14.04,-5.36,2025-08-01 13:11:05.006468,Workshop2
Group 1,35.69,13.86,-5.15,2025-08-01 13:11:06.005446,Workshop2
Group 1,35.41,13.65,-4.98,2025-08-01 13:11:07.006038,Workshop2
Group 1,35.51,14.23,-5.39,2025-08-01 13:11:08.007117,Workshop2
Group 1,35.39,14.02,-2.86,2025-08-01 13:11:10.005992,Workshop2
Group 1,35.24,13.78,-3.26,2025-08-01 13:11:14.005845,Workshop2
Group 1,35.16,14.02,-0.94,2025-08-01 13:11:16.005687,Workshop2
Group 1,35.23,13.75,-1.71,2025-08-01 13:11:17.006257,Workshop2
Group 1,35.19,13.67,0.01,2025-08-01 13:11:19.00593,Workshop2
Group 1,35.09,13.47,1.15,2025-08-01 13:11:20.005506,Workshop2
Group 1,34.71,13.35,-0.31,2025-08-01 13:11:23.005978,Workshop2
Group 1,34.59,13.25,0.87,2025-08-01 13:11:25.00563,Workshop2
Group 1,34.12,13.21,-0.55,2025-08-01 13:11:26.005346,Workshop2
Group 1,34.21,13.15,0.7,2025-08-01 13:11:32.005447,Workshop2
Group 1,34.21,13.07,1.61,2025-08-01 13:11:35.005399,Workshop2
Group 1,34.26,13.09,2.38,2025-08-01 13:11:37.006047,Workshop2
Group 1,34.64,13.08,2.8,2025-08-01 13:11:38.006089,Workshop2
Group 1,34.82,13.03,3.09,2025-08-01 13:11:40.0055,Workshop2
Group 1,34.68,12.76,1.66,2025-08-01 13:11:41.005201,Workshop2
Group 1,34.92,12.85,2.3,2025-08-01 13:11:42.005923,Workshop2
Group 1,34.72,12.91,2.85,2025-08-01 13:11:43.005454,Workshop2
Group 1,34.54,13.0,3.33,2025-08-01 13:11:44.007135,Workshop2
Group 1,34.44,13.06,3.69,2025-08-01 13:11:45.005595,Workshop2
Group 1,34.84,13.09,3.75,2025-08-01 13:11:46.006251,Workshop2
Group 1,35.06,13.1,3.86,2025-08-01 13:11:47.005572,Workshop2
Group 1,35.17,13.08,3.94,2025-08-01 13:11:48.005706,Workshop2
Group 1,35.08,13.04,4.09,2025-08-01 13:11:49.005688,Workshop2
Group 1,35.26,13.08,4.04,2025-08-01 13:11:50.005581,Workshop2
Group 1,35.3,13.09,2.12,2025-08-01 13:11:51.005756,Workshop2
Group 1,35.03,12.9,0.73,2025-08-01 13:11:52.005493,Workshop2
Group 1,35.25,13.12,1.73,2025-08-01 13:11:53.006264,Workshop2
Group 1,35.46,13.25,2.43,2025-08-01 13:11:58.008554,Workshop2
Group 1,35.34,13.18,0.6,2025-08-01 13:12:00.005892,Workshop2
Group 1,35.33,13.2,1.62,2025-08-01 13:12:04.005612,Workshop2
Group 1,35.02,13.29,2.51,2025-08-01 13:12:07.006439,Workshop2
Group 1,34.64,13.13,2.88,2025-08-01 13:12:11.00556,Workshop2
Group 1,34.0,13.17,3.37,2025-08-01 13:12:12.00582,Workshop2
Group 1,34.1,13.06,3.4,2025-08-01 13:12:14.005304,Workshop2
Group 1,34.06,12.87,1.79,2025-08-01 13:12:15.005476,Workshop2
Group 1,34.4,12.82,0.38,2025-08-01 13:12:16.005329,Workshop2
Group 1,34.78,13.13,1.58,2025-08-01 13:12:17.006424,Workshop2
Group 1,35.26,13.3,2.29,2025-08-01 13:12:18.006286,Workshop2
Group 1,35.42,13.23,0.71,2025-08-01 13:12:19.005881,Workshop2
Group 1,35.49,13.77,-1.01,2025-08-01 13:12:20.006372,Workshop2
Group 1,35.58,13.64,-1.79,2025-08-01 13:12:21.005536,Workshop2
Group 1,35.62,13.59,-2.42,2025-08-01 13:12:22.005319,Workshop2
Group 1,35.67,13.53,-2.88,2025-08-01 13:12:23.005486,Workshop2
Group 1,35.69,13.36,-1.29,2025-08-01 13:12:25.005512,Workshop2
Group 1,35.76,13.3,-1.99,2025-08-01 13:12:26.005793,Workshop2
Group 1,35.76,13.28,-2.56,2025-08-01 13:12:27.005664,Workshop2
Group 1,35.76,13.28,-0.87,2025-08-01 13:12:29.006023,Workshop2
Group 1,35.75,13.31,-1.76,2025-08-01 13:12:30.005566,Workshop2
Group 1,35.86,13.26,-0.35,2025-08-01 13:12:31.006036,Workshop2
Group 1,35.68,13.28,-1.4,2025-08-01 13:12:32.005551,Workshop2
Group 1,35.37,13.29,0.16,2025-08-01 13:12:34.005437,Workshop2
Group 1,35.31,13.08,-0.73,2025-08-01 13:12:35.0078,Workshop2
Group 1,35.3,12.94,-1.53,2025-08-01 13:12:36.00688,Workshop2
Group 1,35.26,12.83,-2.03,2025-08-01 13:12:37.006718,Workshop2
Group 1,34.99,13.72,-3.33,2025-08-01 13:12:38.005551,Workshop2
Group 1,35.36,13.61,-3.61,2025-08-01 13:12:40.005775,Workshop2
Group 1,35.49,13.74,-4.03,2025-08-01 13:12:41.005182,Workshop2
Group 1,35.54,13.52,-2.08,2025-08-01 13:12:43.005917,Workshop2
Group 1,35.27,13.24,-0.73,2025-08-01 13:12:46.008878,Workshop2
Group 1,35.03,12.91,0.18,2025-08-01 13:12:50.007704,Workshop2
Group 1,35.09,12.83,-0.83,2025-08-01 13:12:51.006286,Workshop2
Group 1,34.65,12.86,-1.81,2025-08-01 13:12:52.013948,Workshop2
Group 1,34.41,13.18,-2.77,2025-08-01 13:12:55.005716,Workshop2
Group 1,34.35,13.31,-0.79,2025-08-01 13:13:01.006271,Workshop2
Group 1,34.97,13.22,0.57,2025-08-01 13:13:02.005589,Workshop2
Group 1,35.19,13.18,1.67,2025-08-01 13:13:05.00569,Workshop2
Group 1,35.26,13.01,0.35,2025-08-01 13:13:06.006466,Workshop2
Group 1,35.39,13.41,1.85,2025-08-01 13:13:08.006108,Workshop2
Group 1,35.51,13.29,2.37,2025-08-01 13:13:11.006555,Workshop2
Group 1,35.79,13.23,3.03,2025-08-01 13:13:13.00691,Workshop2
Group 1,36.06,13.39,0.83,2025-08-01 13:13:14.006591,Workshop2
Group 1,36.12,13.16,-0.55,2025-08-01 13:13:15.00598,Workshop2
Group 1,36.05,13.15,-1.44,2025-08-01 13:13:16.006269,Workshop2
Group 1,36.09,13.08,-2.07,2025-08-01 13:13:17.005543,Workshop2
Group 1,36.26,13.33,-3.05,2025-08-01 13:13:18.005633,Workshop2
Group 1,36.01,13.35,-3.43,2025-08-01 13:13:19.006073,Workshop2
Group 1,36.06,13.41,-1.32,2025-08-01 13:13:22.00549,Workshop2
Group 1,35.6,13.31,0.18,2025-08-01 13:13:24.016111,Workshop2
Group 1,35.52,13.36,1.24,2025-08-01 13:13:26.00571,Workshop2
Group 1,35.5,13.74,-0.67,2025-08-01 13:13:27.00588,Workshop2
Group 1,35.62,13.63,0.68,2025-08-01 13:13:32.005967,Workshop2
Group 1,35.66,13.54,1.81,2025-08-01 13:13:36.005319,Workshop2
Group 1,35.61,13.45,0.15,2025-08-01 13:13:37.005588,Workshop2
Group 1,35.81,14.04,-1.6,2025-08-01 13:13:38.00883,Workshop2
Group 1,35.68,13.72,-0.17,2025-08-01 13:13:40.00651,Workshop2
Group 1,35.76,13.77,1.2,2025-08-01 13:13:43.005284,Workshop2
Group 1,35.5,13.81,2.24,2025-08-01 13:13:45.006068,Workshop2
Group 1,35.58,13.71,0.43,2025-08-01 13:13:46.007451,Workshop2
Group 1,35.73,13.79,-1.11,2025-08-01 13:13:47.006493,Workshop2
Group 1,35.82,13.98,-2.32,2025-08-01 13:13:48.009112,Workshop2
Group 1,35.88,13.94,-3.09,2025-08-01 13:13:49.009042,Workshop2
Group 1,35.85,13.91,-0.98,2025-08-01 13:13:51.005863,Workshop2
Group 1,35.9,14.0,-2.2,2025-08-01 13:13:52.005915,Workshop2
Group 1,35.95,13.87,-0.42,2025-08-01 13:13:54.00597,Workshop2
Group 1,35.94,14.22,-1.91,2025-08-01 13:13:55.005852,Workshop2
Group 1,35.97,13.85,-2.41,2025-08-01 13:13:56.005781,Workshop2
Group 1,35.63,13.88,-3.25,2025-08-01 13:13:57.005516,Workshop2
Group 1,35.73,14.42,-4.18,2025-08-01 13:13:58.005753,Workshop2
Group 1,35.7,13.98,-2.03,2025-08-01 13:14:01.005697,Workshop2
Group 1,35.43,13.68,-0.36,2025-08-01 13:14:04.005953,Workshop2
Group 1,35.19,14.11,-2.03,2025-08-01 13:14:05.006658,Workshop2
Group 1,35.35,13.71,-2.63,2025-08-01 13:14:06.005189,Workshop2
Group 1,35.62,13.46,-3.21,2025-08-01 13:14:07.005637,Workshop2
Group 1,35.55,13.57,-3.76,2025-08-01 13:14:08.006386,Workshop2
Group 1,35.69,13.49,-1.62,2025-08-01 13:14:14.010668,Workshop2
Group 1,35.48,13.36,-2.43,2025-08-01 13:14:15.005735,Workshop2
Group 1,35.4,13.28,-3.07,2025-08-01 13:14:17.00581,Workshop2
Group 1,35.42,13.24,-3.48,2025-08-01 13:14:18.005489,Workshop2
Group 1,35.64,13.71,-4.2,2025-08-01 13:14:19.005651,Workshop2
Group 1,35.42,13.88,-4.7,2025-08-01 13:14:20.005865,Workshop2
Group 1,35.54,13.58,-2.46,2025-08-01 13:14:21.005598,Workshop2
Group 1,35.65,13.42,-2.84,2025-08-01 13:14:22.006198,Workshop2
Group 1,35.74,13.32,-3.15,2025-08-01 13:14:23.007138,Workshop2
Group 1,35.82,13.45,-3.66,2025-08-01 13:14:24.005994,Workshop2
Group 1,35.82,13.21,-3.84,2025-08-01 13:14:25.011899,Workshop2
Group 1,36.04,13.13,-4.09,2025-08-01 13:14:26.007868,Workshop2
Group 1,36.23,12.97,-2.0,2025-08-01 13:14:29.005471,Workshop2
Group 1,35.94,12.87,-2.82,2025-08-01 13:14:30.005611,Workshop2
Group 1,36.06,12.79,-3.14,2025-08-01 13:14:31.006025,Workshop2
Group 1,35.92,13.4,-4.03,2025-08-01 13:14:32.005399,Workshop2
Group 1,35.72,13.25,-4.16,2025-08-01 13:14:33.006302,Workshop2
Group 1,35.76,13.24,-4.56,2025-08-01 13:14:34.005698,Workshop2
Group 1,35.65,13.15,-4.52,2025-08-01 13:14:35.005945,Workshop2
Group 1,35.44,13.09,-2.2,2025-08-01 13:14:37.005669,Workshop2
Group 1,35.45,13.03,-2.97,2025-08-01 13:14:38.006287,Workshop2
Group 1,35.29,13.57,-3.88,2025-08-01 13:14:39.006814,Workshop2
Group 1,34.71,13.8,-4.48,2025-08-01 13:14:40.00564,Workshop2
Group 1,34.75,13.77,-4.66,2025-08-01 13:14:41.006569,Workshop2
Group 1,34.46,13.54,-4.59,2025-08-01 13:14:42.00516,Workshop2
Group 1,34.56,14.12,-5.07,2025-08-01 13:14:45.00671,Workshop2
Group 1,34.68,14.01,-5.01,2025-08-01 13:14:46.005977,Workshop2
Group 1,34.94,13.84,-5.07,2025-08-01 13:14:47.005565,Workshop2
Group 1,34.95,13.61,-4.92,2025-08-01 13:14:48.00519,Workshop2
Group 1,34.81,13.46,-2.51,2025-08-01 13:14:49.00541,Workshop2
Group 1,34.74,13.53,-3.21,2025-08-01 13:14:50.005805,Workshop2
Group 1,34.64,13.57,-3.71,2025-08-01 13:14:51.005405,Workshop2
Group 1,34.63,14.35,-1.02,2025-08-01 13:14:53.005504,Workshop2
Group 1,34.38,14.01,-2.11,2025-08-01 13:14:54.005923,Workshop2
Group 1,34.46,13.76,-2.78,2025-08-01 13:14:55.005867,Workshop2
Group 1,34.59,14.16,-3.83,2025-08-01 13:14:56.005501,Workshop2
Group 1,34.81,14.01,-4.11,2025-08-01 13:14:57.005299,Workshop2
Group 1,35.17,13.68,-2.1,2025-08-01 13:14:59.005342,Workshop2
Group 1,35.38,13.76,-0.31,2025-08-01 13:15:00.005392,Workshop2
Group 1,35.12,13.73,-1.59,2025-08-01 13:15:01.007954,Workshop2
Group 1,34.81,13.67,0.16,2025-08-01 13:15:03.007563,Workshop2
Group 1,34.51,14.11,1.91,2025-08-01 13:15:05.006359,Workshop2
Group 1,34.63,14.6,-0.4,2025-08-01 13:15:06.005405,Workshop2
Group 1,34.22,14.41,-1.72,2025-08-01 13:15:07.005424,Workshop2
Group 1,33.92,14.46,-2.86,2025-08-01 13:15:08.006176,Workshop2
Group 1,34.39,14.4,-3.64,2025-08-01 13:15:09.005733,Workshop2
Group 1,34.96,14.67,-4.41,2025-08-01 13:15:10.0127,Workshop2
Group 1,35.07,14.33,-4.55,2025-08-01 13:15:11.006131,Workshop2
Group 1,34.68,14.03,-4.71,2025-08-01 13:15:13.005417,Workshop2
Group 1,34.61,14.16,-5.1,2025-08-01 13:15:14.005692,Workshop2
Group 1,34.87,14.62,-5.55,2025-08-01 13:15:15.005216,Workshop2
Group 1,34.8,14.83,-5.84,2025-08-01 13:15:16.005467,Workshop2
Group 1,34.91,14.51,-5.57,2025-08-01 13:15:17.005599,Workshop2
Group 1,34.96,14.43,-5.61,2025-08-01 13:15:18.006612,Workshop2
Group 1,35.11,14.25,-5.61,2025-08-01 13:15:19.005516,Workshop2
Group 1,35.36,14.0,-5.31,2025-08-01 13:15:20.005328,Workshop2
Group 1,35.4,13.9,-5.15,2025-08-01 13:15:21.005532,Workshop2
Group 1,35.23,13.72,-2.74,2025-08-01 13:15:22.005911,Workshop2
Group 1,35.09,13.59,-3.25,2025-08-01 13:15:23.006189,Workshop2
Group 1,35.27,13.59,-1.25,2025-08-01 13:15:25.005741,Workshop2
Group 1,34.91,13.26,-1.65,2025-08-01 13:15:26.00563,Workshop2
Group 1,34.92,13.15,-2.34,2025-08-01 13:15:27.009612,Workshop2
Group 1,35.31,13.25,-3.03,2025-08-01 13:15:28.005465,Workshop2
Group 1,35.03,13.46,-3.71,2025-08-01 13:15:30.006102,Workshop2
Group 1,34.88,13.39,-1.59,2025-08-01 13:15:33.006094,Workshop2
Group 1,34.68,13.19,-2.19,2025-08-01 13:15:34.00585,Workshop2
Group 1,34.35,12.91,-2.45,2025-08-01 13:15:35.005422,Workshop2
Group 1,34.53,12.85,-3.03,2025-08-01 13:15:36.005932,Workshop2
Group 1,34.78,13.34,-3.91,2025-08-01 13:15:37.007245,Workshop2
Group 1,34.99,13.43,-4.34,2025-08-01 13:15:38.005719,Workshop2
Group 1,34.87,13.31,-1.96,2025-08-01 13:15:41.005985,Workshop2
Group 1,35.07,13.38,-2.9,2025-08-01 13:15:42.005625,Workshop2
Group 1,34.91,13.25,-1.11,2025-08-01 13:15:43.00597,Workshop2
Group 1,34.87,13.61,0.82,2025-08-01 13:15:45.006598,Workshop2
Group 1,34.26,13.57,1.89,2025-08-01 13:15:46.005474,Workshop2
Group 1,34.3,13.39,2.5,2025-08-01 13:15:47.005413,Workshop2
Group 1,34.49,13.32,2.99,2025-08-01 13:15:48.00663,Workshop2
Group 1,34.22,13.52,0.77,2025-08-01 13:15:49.005338,Workshop2
Group 1,34.17,13.29,-0.43,2025-08-01 13:15:50.006781,Workshop2
Group 1,34.13,13.28,0.87,2025-08-01 13:15:54.005326,Workshop2
Group 1,34.33,13.59,-0.98,2025-08-01 13:15:55.009273,Workshop2
Group 1,34.46,14.07,-2.48,2025-08-01 13:15:56.005477,Workshop2
Group 1,34.48,13.67,-2.97,2025-08-01 13:15:57.005562,Workshop2
Group 1,34.58,13.51,-1.0,2025-08-01 13:15:59.005841,Workshop2
Group 1,34.66,13.39,0.48,2025-08-01 13:16:00.005845,Workshop2
Group 1,34.65,13.31,1.46,2025-08-01 13:16:03.011527,Workshop2
Group 1,34.48,13.34,-0.11,2025-08-01 13:16:04.005919,Workshop2
Group 1,34.29,13.33,-1.32,2025-08-01 13:16:05.005934,Workshop2
Group 1,34.34,13.63,-2.43,2025-08-01 13:16:07.005938,Workshop2
Group 1,34.45,13.32,-2.78,2025-08-01 13:16:08.005346,Workshop2
Group 1,34.39,13.02,-2.75,2025-08-01 13:16:09.006322,Workshop2
Group 1,34.07,13.34,-3.65,2025-08-01 13:16:10.005802,Workshop2
Group 1,34.31,13.29,-1.67,2025-08-01 13:16:11.00617,Workshop2
Group 1,34.41,13.23,-0.17,2025-08-01 13:16:13.005308,Workshop2
Group 1,34.35,13.21,0.97,2025-08-01 13:16:14.005927,Workshop2
Group 1,34.46,13.22,-0.33,2025-08-01 13:16:16.005524,Workshop2
Group 1,34.57,13.26,0.93,2025-08-01 13:16:17.005447,Workshop2
Group 1,34.4,13.22,1.97,2025-08-01 13:16:19.005877,Workshop2
Group 1,34.39,13.22,2.59,2025-08-01 13:16:20.00613,Workshop2
Group 1,34.58,13.13,2.86,2025-08-01 13:16:21.005816,Workshop2
Group 1,34.71,13.25,3.42,2025-08-01 13:16:23.006455,Workshop2
Group 1,34.93,14.26,0.79,2025-08-01 13:16:24.005581,Workshop2
Group 1,34.92,14.47,-1.06,2025-08-01 13:16:26.005414,Workshop2
Group 1,34.81,14.18,0.36,2025-08-01 13:16:30.009432,Workshop2
Group 1,34.87,13.98,1.28,2025-08-01 13:16:32.010796,Workshop2
Group 1,35.0,14.23,-0.65,2025-08-01 13:16:33.005857,Workshop2
Group 1,34.96,13.73,-1.18,2025-08-01 13:16:34.006201,Workshop2
Group 1,34.87,13.36,-1.63,2025-08-01 13:16:35.005504,Workshop2
Group 1,34.89,13.15,-2.04,2025-08-01 13:16:36.005465,Workshop2
Group 1,35.16,13.11,-0.63,2025-08-01 13:16:37.005769,Workshop2
Group 1,35.35,13.09,-1.38,2025-08-01 13:16:39.005968,Workshop2
Group 1,35.29,12.95,-1.89,2025-08-01 13:16:40.005437,Workshop2
Group 1,35.31,12.89,-2.28,2025-08-01 13:16:41.005599,Workshop2
Group 1,35.18,12.94,-2.88,2025-08-01 13:16:42.005699,Workshop2
Group 1,34.91,12.67,-1.51,2025-08-01 13:16:46.006799,Workshop2
Group 1,35.27,12.81,-2.17,2025-08-01 13:16:48.005623,Workshop2
Group 1,34.98,12.87,-2.84,2025-08-01 13:16:49.011118,Workshop2
Group 1,34.97,12.73,-1.28,2025-08-01 13:16:51.005713,Workshop2
Group 1,34.97,12.64,-1.78,2025-08-01 13:16:52.008776,Workshop2
Group 1,34.72,12.44,-1.85,2025-08-01 13:16:53.00568,Workshop2
Group 1,34.54,12.31,-0.84,2025-08-01 13:16:55.005483,Workshop2
Group 1,34.85,12.46,0.28,2025-08-01 13:16:56.005523,Workshop2
Group 1,35.16,12.6,1.12,2025-08-01 13:16:57.00586,Workshop2
Group 1,35.24,12.7,1.89,2025-08-01 13:16:58.005531,Workshop2
Group 1,35.25,12.77,0.5,2025-08-01 13:16:59.006365,Workshop2
Group 1,35.17,14.38,2.18,2025-08-01 13:17:01.00598,Workshop2
Group 1,35.25,14.09,2.62,2025-08-01 13:17:06.010216,Workshop2
Group 1,35.07,13.63,2.71,2025-08-01 13:17:09.005725,Workshop2
Group 1,34.93,13.28,2.74,2025-08-01 13:17:12.005877,Workshop2
Group 1,34.83,13.03,1.32,2025-08-01 13:17:13.01101,Workshop2
Group 1,34.92,12.94,1.85,2025-08-01 13:17:15.011006,Workshop2
Group 1,35.01,12.89,2.25,2025-08-01 13:17:17.00549,Workshop2
Group 1,34.86,12.72,1.02,2025-08-01 13:17:18.005626,Workshop2
Group 1,34.79,12.6,0.02,2025-08-01 13:17:19.006452,Workshop2
Group 1,34.71,12.5,-0.69,2025-08-01 13:17:20.006403,Workshop2
Group 1,34.64,12.41,-1.18,2025-08-01 13:17:21.005789,Workshop2
Group 1,34.78,12.46,-1.7,2025-08-01 13:17:22.006918,Workshop2
Group 1,34.87,12.5,-0.4,2025-08-01 13:17:24.005705,Workshop2
Group 1,34.93,12.73,-1.45,2025-08-01 13:17:27.005403,Workshop2
Group 1,35.27,12.87,-0.16,2025-08-01 13:17:28.005637,Workshop2
Group 1,35.42,12.98,-1.13,2025-08-01 13:17:29.00574,Workshop2
Group 1,35.52,13.06,-1.87,2025-08-01 13:17:30.006092,Workshop2
Group 1,35.57,13.1,-2.4,2025-08-01 13:17:31.005492,Workshop2
Group 1,35.53,13.12,-0.74,2025-08-01 13:17:32.005762,Workshop2
Group 1,35.61,13.1,-1.55,2025-08-01 13:17:33.005299,Workshop2
Group 1,35.77,13.03,-2.4,2025-08-01 13:17:34.00518,Workshop2
Group 1,35.59,13.08,-2.82,2025-08-01 13:17:35.005204,Workshop2
Group 1,35.62,13.07,-3.1,2025-08-01 13:17:36.005593,Workshop2
Group 1,35.63,13.33,-3.61,2025-08-01 13:17:37.005575,Workshop2
Group 1,35.64,13.3,-3.73,2025-08-01 13:17:38.005471,Workshop2
Group 1,35.68,13.29,-3.82,2025-08-01 13:17:39.020203,Workshop2
Group 1,35.64,13.19,-3.8,2025-08-01 13:17:40.005995,Workshop2
Group 1,35.57,13.1,-3.8,2025-08-01 13:17:41.005475,Workshop2
Group 1,35.3,12.9,-3.65,2025-08-01 13:17:42.005548,Workshop2
Group 1,35.1,12.81,-3.63,2025-08-01 13:17:43.005185,Workshop2
Group 1,35.13,12.81,-3.65,2025-08-01 13:17:44.005447,Workshop2
Group 1,35.14,12.8,-3.68,2025-08-01 13:17:45.00546,Workshop2
Group 1,35.32,12.98,-3.87,2025-08-01 13:17:46.006295,Workshop2
Group 1,35.47,13.06,-3.93,2025-08-01 13:17:47.005688,Workshop2
Group 1,35.47,13.04,-3.88,2025-08-01 13:17:49.005311,Workshop2
Group 1,35.45,13.02,-1.95,2025-08-01 13:17:50.005483,Workshop2
Group 1,35.57,13.06,-2.43,2025-08-01 13:17:51.005361,Workshop2
Group 1,35.63,13.08,-0.86,2025-08-01 13:17:53.0059,Workshop2
Group 1,35.68,13.16,-1.54,2025-08-01 13:17:54.005754,Workshop2
Group 1,35.69,13.12,-0.25,2025-08-01 13:17:56.00523,Workshop2
Group 1,35.69,13.09,0.71,2025-08-01 13:17:59.005143,Workshop2
Group 1,35.44,12.89,-0.26,2025-08-01 13:18:00.008876,Workshop2
Group 1,35.54,12.92,-1.1,2025-08-01 13:18:02.005716,Workshop2
Group 1,35.63,12.95,-1.77,2025-08-01 13:18:03.006052,Workshop2
Group 1,35.72,13.0,-2.31,2025-08-01 13:18:04.009818,Workshop2
Group 1,35.86,13.0,-0.45,2025-08-01 13:18:07.005758,Workshop2
Group 1,35.59,12.93,0.71,2025-08-01 13:18:08.005432,Workshop2
Group 1,35.47,12.86,1.52,2025-08-01 13:18:09.005328,Workshop2
Group 1,35.36,12.87,2.05,2025-08-01 13:18:10.005501,Workshop2
Group 1,35.26,12.86,2.46,2025-08-01 13:18:11.007212,Workshop2
Group 1,35.18,12.79,2.94,2025-08-01 13:18:12.018592,Workshop2
Group 1,35.32,12.85,3.07,2025-08-01 13:18:13.005546,Workshop2
Group 1,35.47,12.85,1.44,2025-08-01 13:18:14.006136,Workshop2
Group 1,35.33,12.87,0.06,2025-08-01 13:18:15.005416,Workshop2
Group 1,35.08,12.78,-0.86,2025-08-01 13:18:16.005406,Workshop2
Group 1,35.15,12.78,0.29,2025-08-01 13:18:17.005419,Workshop2
Group 1,35.12,12.79,1.2,2025-08-01 13:18:18.005544,Workshop2
Group 1,35.34,12.95,-0.2,2025-08-01 13:18:19.006795,Workshop2
Group 1,35.19,13.33,-1.58,2025-08-01 13:18:20.005966,Workshop2
Group 1,34.66,13.33,-2.39,2025-08-01 13:18:21.005444,Workshop2
Group 1,34.78,13.11,-2.59,2025-08-01 13:18:22.005483,Workshop2
Group 1,34.99,13.03,-1.06,2025-08-01 13:18:23.005705,Workshop2
Group 1,34.92,12.83,-1.56,2025-08-01 13:18:24.005227,Workshop2
Group 1,35.13,12.83,-0.31,2025-08-01 13:18:25.007848,Workshop2
Group 1,35.35,12.87,0.7,2025-08-01 13:18:26.005241,Workshop2
Group 1,35.38,12.88,1.44,2025-08-01 13:18:27.005714,Workshop2
Group 1,35.91,13.18,2.02,2025-08-01 13:18:28.006117,Workshop2
Group 1,35.93,13.42,0.23,2025-08-01 13:18:29.005604,Workshop2
Group 1,35.94,13.31,-0.73,2025-08-01 13:18:30.006191,Workshop2
Group 1,35.91,13.43,-1.74,2025-08-01 13:18:31.005642,Workshop2
Group 1,35.68,13.38,-2.42,2025-08-01 13:18:32.005635,Workshop2
Group 1,35.68,14.25,-3.41,2025-08-01 13:18:33.005715,Workshop2
Group 1,35.55,14.14,-1.73,2025-08-01 13:18:34.006625,Workshop2
Group 1,35.53,13.7,-0.03,2025-08-01 13:18:35.006461,Workshop2
